Song Name,Artists,Artist_ID,Track_ID,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism,Times_played,Matched_Emotions,lyrics
\nJust follow me, I'll get you there\n\nYou can try and read my lyric off of this paper before I lay 'em\n\nBut you won't take the sting out these words before I say 'em\n\n'Cause ain't no way I'ma let you stop me from causin' mayhem\n\nWhen I say I'ma do somethin', I do it, I don't give a damn\n\nWhat you think, I'm doin' this for me, so fuck the world\n\nFeed it beans, it's gassed up if it thinks it's stoppin' me\n\nI'ma be what I set out to be, without a doubt, undoubtably\n\nAnd all those who look down on me\n\nI'm tearin' down your balcony\n\nNo ifs, ands or buts, don't try to ask him why or ""how can he""\n\nFrom Infinite down to the last Relapse album, he's\n\nStill shittin', whether he's on salary, paid hourly\n\nUntil he bows out or he shits his bowels out of him\n\nWhichever comes first, for better or worse\n\nHe's married to the game\n\nLike a ""fuck you"" for Christmas: his gift is a curse\n\nForget the Earth, he's got the urge to pull his dick from the dirt\n\nAnd fuck the whole Universe\n\n\n\nI'm not afraid to take a stand\n\nEverybody, come take my hand\n\nWe'll walk this road together, through the storm\n\nWhatever weather, cold or warm\n\nJust lettin' you know that you're not alone\n\nHolla if you feel like you've been down the same road\n\n\n\nOkay, quit playin' with the scissors and shit, and cut the crap\n\nI shouldn't have to rhyme these words in a rhythm\n\nFor you to know it's a wrap\n\nYou said you was king, you lied through your teeth\n\nFor that, fuck your feelings\n\nInstead of gettin' crowned you're gettin' capped\n\nAnd to the fans, I'll never let you down again, I'm back\n\nI promise to never go back on that promise\n\nIn fact, let's be honest, that last Relapse CD was ehhhh\n\nPerhaps I ran them accents into the ground\n\nRelax, I ain't goin' back to that now\n\nAll I'm tryin' to say is get back, click-clack BLAOW\n\nCause I ain't playin' around\n\nThere's a game called circle and I don't know how\n\nI'm way too up to back down\n\nBut I think I'm still tryin' to figure this crap out\n\nThought I had it mapped out\n\nBut I guess I didn't, this fuckin' black cloud\n\nStill follows me around, but it's time to exorcise these demons\n\nThese muh'fuckers are doin' jumpin' jacks now\n\n\n\nI'm not afraid to take a stand\n\nEverybody, come take my hand\n\nWe'll walk this road together, through the storm\n\nWhatever weather, cold or warm\n\nJust lettin' you know that you're not alone\n\nHolla if you feel like you've been down the same road\n\n\n\nAnd I just can't keep livin' this way\n\nSo startin' today, I'm breakin' out of this cage\n\nI'm standin' up, I'ma face my demons\n\nI'm mannin' up, I'ma hold my ground\n\nI've had enough, now I'm so fed up\n\nTime to put my life back together right now\n\n\n\nIt was my decision to get clean, I did it for me\n\nAdmittedly I probably did it subliminally for you\n\nSo I could come back a brand-new me\n\nYou helped see me through\n\nAnd don't even realize what you did, believe me you\n\nI've been through the wringer\n\nBut they can do little to the middle finger\n\nI think I got a tear in my eye, I feel like the king of\n\nMy world, haters can make like bees with no stingers\n\nAnd drop dead: no more beef flingers\n\nNo more drama from now on, I promise\n\nTo focus solely on handlin' my responsibilities as a father\n\nSo I solemnly swear to always treat this roof like my daughters\n\nAnd raise it, you couldn't lift a single shingle on it\n\nCause the way I feel, I'm strong enough to go to the club\n\nOr the corner pub and lift the whole liquor counter up\n\nCause I'm raisin' the bar\n\nI'd shoot for the moon, but I'm too busy gazin' at stars\n\nI feel amazin', and I'm\n\n\n\nI'm not afraid to take a stand\n\nEverybody, come take my hand\n\nWe'll walk this road together, through the storm\n\nWhatever weather, cold or warm\n\nJust lettin' you know that you're not alone\n\nHolla if you feel like you've been down the same road"
Lose Yourself,Eminem,7dGJo4pcD2V6oG8kP0tJRR,1v7L65Lzy0j0vdpRjJewt1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Look, if you had one shot, one opportunity
\nTo seize everything you ever wanted-One moment
\nWould you capture it or just let it slip? \nHis palms are sweaty, knees weak, arms are heavy \nThere's vomit on his sweater already, mom's spaghetti\n\nHe's nervous, but on the surface he looks calm and ready \n\nTo drop bombs, but he keeps on forgettin \n\nWhat he wrote down, the whole crowd goes so loud \n\nHe opens his mouth, but the words won't come out\n\nHe's chokin, how everybody's jokin now\n\nThe clock's run out, time's up overblaw\n\nSnap back to reality, Oh there goes gravity\n\nOh, there goes Rabbit, he choked\n\nHe's so mad, but he won't give up that\n\nEasy, no\n\nHe won't have it , he knows his whole back's to these ropes\n\nIt don't matter, he's dope\n\nHe knows that, but he's broke\n\nHe's so stagnant that he knows \n\nWhen he goes back to his mobile home, that's when it's\n\nBack to the lab again yo\n\nThis whole rap shit\n\nHe better go capture this moment and hope it don't pass him\n\n\n\nYou better lose yourself in the music, the moment \n\nYou own it, you better never let it go \n\nYou only get one shot, do not miss your chance to blow \n\nThis opportunity comes once in a lifetime yo \n\n\n\n\n\nYou better lose yourself in the music, the moment \n\nYou own it, you better never let it go \n\nYou only get one shot, do not miss your chance to blow \n\nThis opportunity comes once in a lifetime yo \n\n\n\n\n\nThe soul's escaping, through this hole that it's gaping\n\nThis world is mine for the taking\n\nMake me king, as we move toward a, new world order \n\nA normal life is borin, but superstardom's close to post mortem\n\nIt only grows harder, only grows hotter \n\nHe blows us all over these hoes is all on him\n\nCoast to coast shows, he's know as the globetrotter\n\nLonely roads, God only knows\n\nHe's grown farther from home, he's no father\n\nHe goes home and barely knows his own daughter\n\nBut hold your nose cuz here goes the cold water \n\nHis hoes don't want him no mo, he's cold product \n\nThey moved on to the next schmoe who flows\n\nHe nose dove and sold nada\n\nSo the soap opera is told and unfolds\n\nI suppose it's old partna', but the beat goes on\n\nDa da dum da dum da da\n\n\n\nYou better lose yourself in the music, the moment \n\nYou own it, you better never let it go \n\nYou only get one shot, do not miss your chance to blow \n\nThis opportunity comes once in a lifetime yo \n\n\n\nYou better lose yourself in the music, the moment \n\nYou own it, you better never let it go \n\nYou only get one shot, do not miss your chance to blow \n\nThis opportunity comes once in a lifetime yo \n\n\n\nNo more games, I'ma change what you call rage \n\nTear this mothafuckin roof off like 2 dogs caged \n\nI was playin in the beginnin, the mood all changed \n\nI been chewed up and spit out and booed off stage \n\nBut I kept rhymin and stepwritin the next cypher \n\nBest believe somebody's payin the pied piper\n\nAll the pain inside amplified by the fact \n\nThat I can't get by with my 9 to 5 \n\nAnd I can't provide the right type of life for my family \n\nCuz man, these goddam food stamps don't buy diapers \n\nAnd it's no movie, there's no Mekhi Phifer, this is my life \n\nAnd these times are so hard and it's getting even harder \n\nTryin to feed and water my seed, plus \n\nSee dishonor caught up between being a father and a prima donna \n\nBaby mama drama's screamin on and \n\nToo much for me to wanna \n\nStay in one spot, another day of monotony \n\nHas gotten me to the point, I'm like a snail \n\nI've got to formulate a plot fore I end up in jail or shot \n\nSuccess is my only mothafuckin option, failure's not \n\nMom, I love you, but this trailer's got to go \n\nI cannot grow old in Salem's lot \n\nSo here I go is my shot.\n\nFeet fail me not cuz maybe the only opportunity that I got\n\n\n\nYou better lose yourself in the music, the moment \n\nYou own it, you better never let it go \n\nYou only get one shot, do not miss your chance to blow \n\nThis opportunity comes once in a lifetime yo \n\n\n\nYou better lose yourself in the music, the moment \n\nYou own it, you better never let it go \n\nYou only get one shot, do not miss your chance to blow \n\nThis opportunity comes once in a lifetime yo \n\n\n\nYou can do anything you set your mind to, man"
"Freed From Desire - prod. Molella, Phil Jay","Gala, Molella, Phil Jay",3OqTvcWgb0xaainosGVvuZ,3u5N55tHf7hXATSQrjBh2q,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"Di seguito una lista dei testi ancora incompleti in ordine alfabetico di artista:
12vrag – ""
MAC
""
13 Bastardi
 – ""
Emissioni di flusso
""
167 Gang – ""
DÉGRADÉ RMX
""
18K
 – ""
100 Euro
""
18K
 – ""
2Busy*
""
18K
 – ""
APESHIT/HELL ON EARTH
""
18K
 – ""
Fat Bitch
""
18K ft. 
EMMA
 – ""
KKK
""
18K – ""
Soldi sul Telefono
""
18K – ""
Water Dropp
""
22simba – ""
Ultimo Banco
""
2 Buoni Motivi – ""
Una Sola
""
2C (Chef + Cosmo) – ""
Dimmi che si fa'
""
2C (Chef + Cosmo) – ""
P mo'
""
2dPicche – ""
B-Movie
""
2Rari – ""
Costa Caro
""
3D ft. Dj Myke
 – ""
21 grammi
""
47Milano – ""
Hulahop
""
4m – ""
Liberté #1
""
79ANGELS – ""
farmi odiare
""
79ANGELS – ""
per me
""
79ANGELS – ""
racks
""
79ANGELS – ""
tell me
""
85Prod ft. 
Macello & Pitta
 – ""
RAGAZZINI ETERO
""
85Prod ft. 
PierLaSese & Minè
 – ""
MINDSET
""
9 Days To Kill – ""
Hasta Luego
""
Aaron Rumore
 – ""
PPx2
""
Aaron Rumore
 – ""
TINDER (I Just Wasn’t Made For These Times)
""
Abby 6ix
 – ""
6ix Shit
""
Abe Kayn – ""
Soldi facili
""
Achille G ft. VillaBanks & Baby K – ""
Una Notte
""
Achille Lauro
 – ""
FOXY
""
Achille Lauro
 – ""
Leggenda
""
Achille Lauro – ""
Purgatorio
""
Achille Lauro – ""
Uccide La Moglie Con 50 Coltellate (Intro)
""
Acid One – ""
Anatema rap
""
Acid One
 – ""
Camera con vista
""
Acid One – ""
Dalla Provincia (MC's di qui)
""
Acid One – ""
Imboscati
""
Adrenalina Boys
 – ""
Brucia
""
Adrenalina Boys – ""
La A La D La R
""
Adrenalina Boys
 – ""
Tutti
""
Adrenalina Boys
 – ""
Tutto Nero
""
Adrenalina Boys – ""
Vs City
""
Adriacosta – ""
La Storia
""
Adriacosta – ""
Stronzate
""
Adria The Reject – ""
Hip Hop Hospital
""
Adria The Reject – ""
I demoni sopra il muro del pianto
""
Adria The Reject – ""
Il reietto del diavolo
""
Adria The Reject – ""
La donna del diavolo
""
Adria The Reject – ""
La morte dei cervelli
""
Adria The Reject – ""
Sono già stato solo
""
Adria The Reject – ""
Venom
""
Adria The Reject & Sik – ""
Droga padrona
""
Adria The Reject & Sik
 – ""
Psycho Cyborgs
""
Afourteen – ""
FROWNYFACE
""
Ago – ""
Io
""
Ago – ""
Ritorno ai tempi
""
Ago
 – ""
Verso il Top
""
Aira – ""
VITTORIA
""
Akill Miami & Sela – ""
Amici
""
Akill Miami & Sela – ""
Provincial8
""
Albe Ok, Dala Pai Pai & Izi – ""
Spaziale
""
Aleaka – ""
Paranoie
""
Alex Margiela – ""
ATLANTA 2
""
Alex Margiela
 – ""
Charged
""
Alex Margiela – ""
HAWAII
""
Alice Triunfo
 – ""
Salice
""
Alien Army – ""
Promossi
""
Almighty Brian – ""
MOTION TOWN
""
Almighty Brian – ""
SOUTHBABIES
""
Anagogia & Aleaka – ""
BLAZER
""
Anagogia & Aleaka
 – ""
CONTROLLO
""
Anagogia & Aleaka – ""
INTERSTELLAR
""
Anagogia & Aleaka
 – ""
ROOKIE
""
Angelo Kras – ""
Drifting
""
Antiking – ""
Cagliostro
""
Ape – ""
Belpaese
""
Ape
 – ""
Databile 03
""
Ape
 – ""
Fotogrammi Sparsi
""
Ape
 – ""
Ieri e oggi
""
Ape – ""
Margini
""
Ape
 – ""
Nausea
""
Apotheosis
 – ""
Ciò Che Rimane
""
Apotheosis
 – ""
Il Dubbio Di Rorschach
""
Apotheosis
 – ""
Nemesi
""
Apotheosis
 – ""
Osculum Infame
""
Apotheosis
 – ""
Verrà La Morte
""
Apotheosis
 – ""
Verso Casa
""
Apotheosis & Bigh 2nd
 – ""
Jeffrey Goines
""
Ariete
 – ""
RUMORE
""
Armani Doc – ""
Berlusconi Music
""
Armani Doc – ""
Capolavoro
""
Armani Doc – ""
Corri
""
Armani Doc – ""
Hustla
""
Armani Doc – ""
La Cura 2
""
Armani Doc – ""
Mai Mollare
""
Armani Doc – ""
Maìn
""
Armani Doc ft. Nex Cassel & Ensi – ""
Moltisanti
""
Armani Doc – ""
Outfit Giancana
""
Armani Doc – ""
Plaza Music
""
Armani Doc – ""
Work On Progress
""
Armata 16 – ""
Marcia o crepa
""
Armata 16 – ""
Ombre rosse
""
Armata 16 – ""
Senti l'eco
""
Arssalendo
 – ""
Quaderno
""
Arssalendo – ""
Termo
""
Articolo 31 – ""
Adriano Vacci Piano
""
Articolo 31 – ""
Cavalieri senza Re
""
Articolo 31 – ""
Così mi tieni
""
Articolo 31 – ""
Il parto
""
Articolo 31 – ""
Io zak e la tromba
""
Articolo 31
 – ""
Ti Tiro Scemo
""
Artie 5ive
 – ""
ANELLI E COLLANE
""
Artie 5ive – ""
Poco di Buono
""
Artie 5ive
 – ""
SACRIFICIO
""
Artie 5ive ft. Bresh – ""
PER SEMPRE
""
Asher Kuno
 – ""
Mixtape Shit
""
Asher Kuno
 – ""
Principi Principianti
""
Asher Kuno – ""
Stuntman
""
Asher Kuno
 – ""
Testimoni Scomodi
""
Asp126 – ""
VADO FUORI
""
Astore P38 – ""
QUESTO DISCO
""
Astro – ""
IN QUALCHE MODO
""
Astro – ""
Astroboi
""
Astro Centauri – ""
ANIMALE
""
Astro Centauri – ""
Cancelli
""
AUCH – ""
Meglio tardi che AI
""
Axell 
ft. Low-Red
 – ""
FRONTLINE
""
Axell – ""
KILI KILI
""
Axell
 – ""
MALOCCHIO #1
""
Axell
 – ""
PATIENCE 2
""
Axell
 – ""
PATIENCE 3
""
Axell – ""
Real Talk
""
Axell 
ft. Taxi B
 – ""
SCAM
""
Axel Spleen
 – ""
Borse
""
Axel Spleen, Nader Shah & Vaz Tè – ""
Freaks
""
Baby Gang – ""
Cella 4
""
Baby Gang – ""
Lecco City
""
Baby Gang – ""
Napoletano
""
Baby Gang
 – ""
Shoot
""
Baby Kirua – ""
Tuo padre
""
Baby Pie' ft. Glocky – ""
4 Nomi
""
Baby Pie' ft. Fashion Forty – ""
No memories
""
Baby Pie' ft. Fashion Forty – ""
NuovePietre
""
Baby Pie' – ""
Solitudine
""
Baby Pie' ft. Glocky – ""
ti guardo
""
Baby Rich – ""
Turbo
""
Bais
 – ""
Alghe
""
Barrabravas ft. Ugo Borghetti – ""
Alberto Sordi
""
Barrabravas – ""
Intro
""
Barrabravas – ""
Passaponte
""
Barrabravas ft. Joe Scacchi – ""
Rewind
""
Bassi Maestro
 – ""
Il tipo di persona
""
Bassi Maestro
 – ""
Musical Mafia (Remix)
""
Bassi Maestro – ""
Pop Music
""
Bassi Maestro
 – ""
Sano what?! - remix
""
Bassi Maestro
 – ""
Siamo un mito
""
Bastio 167 ft. Elmatadormc7– ""
Baddie
""
Beatrice Dellacasa – ""
Kamikaze
""
Bebi182 – ""
LEGENDS LIVE FASTER
""
Bebi182 – ""
TOO FCKD UP
""
Big Fish – ""
Julio Iglesias
""
BigMama
 – ""
Mami Daddy
""
BigMama – ""
Next Big Thing
""
BIG P
 – ""
OMC 1
""
Biro – ""
Toys ""R"" Us
""
Blo/B 
ft. Lil' Pin
 – ""
Bonus 110%
""
Blo/B 
ft. Squito Babe & Armani Doc
 – ""
Lex Luger in Paradiso
""
Boro – ""
Cocaina
""
Boro – ""
Van Scuro
""
Boomdabash 
ft. VillaBanks
 – ""
Fake Taxi
""
Bluebarry – ""
Scenata
""
Brain
 – ""
Leviatano
""
Bresh
 – ""
Clean
""
Brunello Team – ""
Quello Che Voglio
""
Bruno Bug, Gionni Gioielli & Gentle T – ""
Edmundo
""
Buebos – ""
Blow
""
Cage.488 – ""
488 [We Did It]
""
Cage.488 – ""
FWM
""
Cage.488 – ""
Subway
""
Cage.488 ft. Razer.Rah – ""
Dealer
""
Cali & Aleaka
 – ""
Corri
""
Cali & Aleaka
 – ""
L'inizio
""
Caneda – ""
ZebNeda
""
Cano ft. 
VillaBanks
 – ""
Nari
""
Caparezza – ""
Scarpe Nuove (Skit)
""
Capo Plaza – ""
Borse Hermès
""
CARA – ""
Giulia
""
Carl Brave – ""
Pianto Noisy
""
Catra Martinex
 – ""
BAG//CRUSH
""
Ceasefire
 – ""
REPLAY
""
Cease Gunz – ""
Articolo 73
""
Cease Gunz – ""
Cold Samples
""
Cease Gunz – ""
Mariana
""
Cease Gunz – ""
Mexican Standoff
""
Cease Gunz – ""
Pattada Blades
""
Cease Gunz – ""
Raw Barz In M.I.
